Record Length,1.024000e+03,,          0.00000, -36.56910,
Sample Interval,4.932134e+00,,          4.93213, -32.96910,
Trigger Point,-0.000000000000e+00,,          9.86427, -40.56910,
,,,         14.79640, -60.96910,
,,,         19.72854, -58.56910,
,,,         24.66067, -60.96910,
Source,FFT,,         29.59280, -60.96910,
Vertical Units,dB,,         34.52494, -60.96910,
Vertical Scale,1.000000e+01,,         39.45707, -58.56910,
Vertical Offset,0.000000e+00,,         44.38920, -60.96910,
Horizontal Units,Hz,,         49.32134, -60.96910,
Horizontal Scale,5.050505e+02,,         54.25347, -60.96910,
Pt Fmt,Y,,         59.18561, -60.96910,
Yzero,-2.096910e+01,,         64.11774, -60.96910,
Probe Atten,1.000000e+00,,         69.04987, -60.96910,
Model Number,TBS1072B-EDU,,         73.98201, -60.96910,
Serial Number,C031464,,         78.91414, -58.56910,
Firmware Version,FV:v4.06,,         83.84628, -60.96910,
,,,88.77841, -60.96910,
,,,93.71054, -60.96910,
,,,98.64267, -60.96910,
,,,103.57480, -60.96910,
,,,108.50693, -60.96910,
,,,113.43906, -58.56910,
,,,118.37119, -58.56910,
,,,123.30332, -60.96910,
,,,128.23545, -60.96910,
,,,133.16758, -60.96910,
,,,138.09971, -60.96910,
,,,143.03184, -60.96910,
,,,147.96397, -58.56910,
,,,152.89610, -60.96910,
,,,157.82823, -58.56910,
,,,162.76036, -58.56910,
,,,167.69249, -60.96910,
,,,172.62462, -60.96910,
,,,177.55675, -58.56910,
,,,182.48888, -60.96910,
,,,187.42101, -60.96910,
,,,192.35314, -60.96910,
,,,197.28527, -60.96910,
,,,202.21740, -58.56910,
,,,207.14953, -60.96910,
,,,212.08166, -60.96910,
,,,217.01379, -60.96910,
,,,221.94592, -60.96910,
,,,226.87805, -60.96910,
,,,231.81018, -60.96910,
,,,236.74231, -58.56910,
,,,241.67444, -60.96910,
,,,246.60657, -60.96910,
,,,251.53870, -60.96910,
,,,256.47083, -60.96910,
,,,261.40296, -60.96910,
,,,266.33509, -60.96910,
,,,271.26722, -60.96910,
,,,276.19935, -58.56910,
,,,281.13148, -60.96910,
,,,286.06361, -60.96910,
,,,290.99574, -58.56910,
,,,295.92787, -60.96910,
,,,300.86000, -60.96910,
,,,305.79213, -60.96910,
,,,310.72426, -58.56910,
,,,315.65639, -60.96910,
,,,320.58852, -60.96910,
,,,325.52065, -60.96910,
,,,330.45278, -60.96910,
,,,335.38491, -60.96910,
,,,340.31704, -60.96910,
,,,345.24917, -60.96910,
,,,350.18130, -58.56910,
,,,355.11343, -60.96910,
,,,360.04556, -60.96910,
,,,364.97769, -60.96910,
,,,369.90982, -60.96910,
,,,374.84195, -60.96910,
,,,379.77408, -60.96910,
,,,384.70621, -60.96910,
,,,389.63834, -60.96910,
,,,394.57047, -60.96910,
,,,399.50260, -60.96910,
,,,404.43473, -60.96910,
,,,409.36686, -60.96910,
